Item_ID,Weight,Visibility,Category,Max_Price,Store_ID,Store_Establishment_Year,Item_Store_Sales,Outlet,FatContent_0,FatContent_1,FatContent_2,Store_Location_Type_0,Store_Location_Type_1,Store_Location_Type_2,Store_Size_0,Store_Size_1,Store_Size_2,Category_Type_0,Category_Type_1,Category_Type_2,Store_Type_0,Store_Type_1,Store_Type_2,Store_Type_3,Store_Age_0,Store_Age_1,Store_Age_2,Store_Age_3,Store_Age_4,Store_Age_5,Store_Age_6,Store_Age_7,Store_Age_8
FDZ28,20.0,0.0,5,127.3678,OUT046,1997,1780.3492,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDO52,12.857645184136183,0.076790922,5,172.1106,OUT027,1985,2566.659,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDU10,10.1,0.045950475,13,38.2848,OUT017,2007,1230.3984,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDP13,12.857645184136183,0.133673087,3,41.548,OUT027,1985,918.804,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDV02,12.857645184136183,0.060252433,4,170.7106,OUT027,1985,3079.9908,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDS28,8.18,0.08252970400000001,5,56.9588,OUT049,1999,744.3644,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW49,19.5,0.082552214,3,179.8002,OUT046,1997,716.4008,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDP33,18.7,0.08927225300000001,13,254.7672,OUT046,1997,5113.344,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDJ03,12.35,0.072541731,4,48.5692,OUT045,2002,886.8456,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDQ51,16.0,0.017536671,10,45.5718,OUT013,1987,1039.9796,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRK23,8.395,0.072088552,7,253.704,OUT049,1999,4554.072,9,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDU11,4.785,0.092781435,1,119.7098,OUT045,2002,1807.647,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCK06,5.03,0.008644894,9,122.6756,OUT035,2004,2665.8632,6,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY09,15.6,0.025342692000000003,13,174.3054,OUT017,2007,1751.054,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCY18,7.285,0.031145743,9,173.6054,OUT035,2004,2626.581,6,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
FDA10,20.35,0.0,13,120.9072,OUT049,1999,1470.0864,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO34,17.7,0.030108283,13,165.9816,OUT017,2007,4362.3216,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE38,12.857645184136183,0.044391149000000005,3,164.3842,OUT027,1985,4476.1734,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDF40,20.25,0.022639471,4,248.4092,OUT017,2007,2241.0828,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY02,8.945,0.0,4,264.791,OUT017,2007,4733.838,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS03,12.857645184136183,0.139419417,10,66.0826,OUT019,1985,258.3304,4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDB59,18.25,0.015278899,13,199.0084,OUT046,1997,3174.5344,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCQ42,20.35,0.039329257,9,127.6678,OUT049,1999,2924.8594,9,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO15,16.75,0.008579863,10,72.3038,OUT049,1999,960.7494,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
DRN47,12.1,0.028164527,7,178.166,OUT010,1998,539.298,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDA03,18.5,0.0,4,144.2102,OUT035,2004,2041.3428,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDA01,15.0,0.054367971,3,58.5904,OUT035,2004,996.0368,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB38,19.5,0.0273467,3,158.99200000000005,OUT046,1997,1757.7120000000002,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT59,13.65,0.016001434,1,230.6668,OUT017,2007,1842.9344,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDG08,13.15,0.165328057,6,170.6764,OUT035,2004,3435.528,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV56,12.857645184136183,0.013529884,6,106.2596,OUT027,1985,1402.1748,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDY26,20.6,0.030510526,4,211.4244,OUT046,1997,7833.8028,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRE13,6.28,0.027699863,14,87.9198,OUT035,2004,1221.0772,6,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDE51,5.925,0.09646733,4,42.8086,OUT046,1997,669.1289999999998,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDL40,17.7,0.011636708,5,94.541,OUT045,2002,1061.951,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDD50,18.85,0.141642219,3,168.1132,OUT046,1997,2874.9244,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDC04,12.857645184136183,0.044767801,4,241.8854,OUT027,1985,4592.0226,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDN15,17.5,0.028009382000000003,10,141.718,OUT010,1998,419.454,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDC46,17.7,0.1164455,13,182.8266,OUT013,1987,5163.9448,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV56,16.1,0.013584408,6,107.7596,OUT013,1987,323.5788,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDK43,9.8,0.026950104,10,128.40200000000002,OUT018,2009,1265.02,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCR29,7.565,0.054751689000000006,8,54.793,OUT045,2002,622.523,7,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
FDY03,17.6,0.076121831,10,111.7202,OUT046,1997,1125.202,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU44,12.15,0.058516562,6,164.1552,OUT049,1999,5198.5664,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDZ04,9.31,0.037923509,5,61.651,OUT013,1987,379.506,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU16,19.25,0.058365706,5,82.1908,OUT049,1999,2432.8332,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV07,9.5,0.031346387,6,110.7228,OUT045,2002,1657.842,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCL19,15.35,0.015663185,11,143.947,OUT013,1987,3006.087,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW01,12.857645184136183,0.06375030200000001,3,153.4682,OUT027,1985,2287.023,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDC10,12.857645184136183,0.07252476,13,120.3098,OUT027,1985,1687.1372,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DRC12,17.85,0.038040837,14,189.1188,OUT017,2007,3237.1196,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRK39,7.02,0.049823902,4,82.225,OUT013,1987,2746.425,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDG24,12.857645184136183,0.014560297,0,81.425,OUT027,1985,1331.6,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDO04,12.857645184136183,0.026408698,5,53.2614,OUT027,1985,607.8754,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DRB25,12.3,0.069446588,14,106.3938,OUT035,2004,857.5504,6,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK26,5.46,0.03217132,3,184.824,OUT035,2004,4287.752,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDM52,15.1,0.026046138,5,147.2076,OUT045,2002,1773.6912,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDY07,11.8,0.121848436,6,46.8402,OUT045,2002,597.2226,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCO06,19.25,0.108470504,9,33.4558,OUT018,2009,441.4254,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDO10,13.65,0.0,13,55.8588,OUT045,2002,1431.47,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDK34,13.35,0.038494623,13,240.2564,OUT013,1987,2860.2768,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS33,12.857645184136183,0.122830885,13,86.9514,OUT027,1985,3364.9532,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDO45,13.15,0.038029746,13,88.6856,OUT045,2002,1757.7120000000002,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDF08,14.3,0.065207559,6,89.8856,OUT046,1997,966.7416,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH58,12.3,0.037014587,13,115.1834,OUT045,2002,1958.1178,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS03,7.825,0.133281968,10,63.2826,OUT010,1998,129.1652,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRF03,19.1,0.045299563,4,38.8138,OUT035,2004,365.5242,6,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDE02,8.71,0.121149472,3,93.7778,OUT013,1987,1783.6782,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCZ06,19.6,0.094083303,9,252.2698,OUT013,1987,2790.3678,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW49,19.5,0.0,3,179.3002,OUT049,1999,2328.3026,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDR23,15.85,0.0,1,174.737,OUT017,2007,2822.992,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCJ29,12.857645184136183,0.035022503,8,85.1224,OUT027,1985,2045.3376,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDY35,17.6,0.016060186,1,47.2402,OUT045,2002,505.3422,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDZ01,12.857645184136183,0.009014978,3,102.699,OUT027,1985,3095.97,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDX19,19.1,0.096733815,6,233.1958,OUT046,1997,5141.3076,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDG44,6.13,0.102607233,6,54.0298,OUT018,2009,808.947,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDQ23,6.55,0.024521191,1,100.6332,OUT035,2004,2665.8632,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY22,16.5,0.16062411599999998,13,143.8128,OUT017,2007,2588.6304,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCN41,17.0,0.052165855,8,125.073,OUT013,1987,1108.557,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA47,10.5,0.0,0,162.421,OUT045,2002,1304.968,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCD19,8.93,0.0,9,55.4614,OUT045,2002,331.5684,7,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
FDO36,12.857645184136183,0.07753654,0,180.866,OUT027,1985,3235.788,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDH20,16.1,0.024928351,6,95.141,OUT013,1987,3089.312,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN12,12.857645184136183,0.08071118,0,113.1544,OUT027,1985,3355.632,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NCJ30,5.82,0.080968973,9,171.37900000000005,OUT018,2009,2037.348,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDB09,16.25,0.057485328,6,126.2046,OUT049,1999,1867.569,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDA09,13.35,0.149669322,13,180.266,OUT045,2002,898.83,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDL24,12.857645184136183,0.024776026,0,172.3422,OUT027,1985,7759.899,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDP03,5.15,0.06116551200000001,10,125.6388,OUT035,2004,2848.2924,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDR58,12.857645184136183,0.041718456,13,94.5462,OUT027,1985,2868.9322,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDO13,7.865,0.06100886,2,166.0526,OUT013,1987,3617.9572,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRD49,9.895,0.167799329,14,239.4564,OUT035,2004,5243.8408,6,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCF42,17.35,0.167351411,9,176.0712,OUT035,2004,2109.2544,6,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
DRK35,8.365,0.071832909,7,36.1506,OUT035,2004,721.0614,6,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDR58,6.675,0.041886576,13,92.1462,OUT013,1987,1203.1006,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ15,12.857645184136183,0.150341867,10,83.1276,OUT027,1985,1868.2348,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NCP50,17.35,0.020542737,11,80.5618,OUT013,1987,322.2472,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV45,16.75,0.045047439,13,186.4556,OUT046,1997,3942.8676,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRP35,18.85,0.091008572,7,129.6336,OUT049,1999,3195.84,9,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDN23,6.575,0.07549348,1,143.5444,OUT035,2004,3338.3212,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDS44,12.65,0.156286566,6,238.9538,OUT049,1999,4086.0146,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NCI54,15.2,0.033735909,9,110.9912,OUT018,2009,1856.2504,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDH40,12.857645184136183,0.078547351,5,79.3276,OUT027,1985,1380.8692,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDF46,7.07,0.093653464,13,113.3834,OUT035,2004,1267.0174,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDA21,13.65,0.036107198,13,184.4924,OUT018,2009,5182.5872,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDI41,12.857645184136183,0.109003832,5,145.2418,OUT019,1985,147.1418,4,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDE35,7.06,0.073480266,15,58.8904,OUT010,1998,58.5904,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRJ24,11.8,0.113234914,14,186.3924,OUT013,1987,5367.6796,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCK17,12.857645184136183,0.037711338,8,41.548,OUT027,1985,1358.2320000000002,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDA15,9.3,0.016054884,4,250.2092,OUT045,2002,5976.2208,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDD36,12.857645184136183,0.021170542,0,117.6124,OUT027,1985,2251.7356,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DRD60,12.857645184136183,0.065188619,14,181.1634,OUT019,1985,181.7634,4,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDA46,13.6,0.117537563,13,195.4136,OUT013,1987,5443.5808,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCO54,19.5,0.01430324,9,57.2614,OUT045,2002,1547.3192,7,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
FDL48,19.35,0.137697119,0,47.1034,OUT010,1998,145.8102,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCM19,12.857645184136183,0.047008497,11,112.0202,OUT027,1985,5063.4090000000015,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDS31,13.1,0.0,6,178.9318,OUT049,1999,3067.3406,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV12,16.7,0.060863167,0,97.6384,OUT035,2004,2857.6136,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ31,5.785,0.0,6,87.1856,OUT035,2004,1406.1696,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK55,12.857645184136183,0.045105407,10,89.4172,OUT019,1985,178.4344,4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
DRG15,6.13,0.07685520700000001,4,59.3536,OUT049,1999,1470.0864,9,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NCR17,9.8,0.024482644,8,116.2492,OUT018,2009,2896.23,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDV01,12.857645184136183,0.0,3,154.6314,OUT027,1985,6515.5188,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDT21,7.42,0.020474913,13,248.4092,OUT018,2009,996.0368,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDT10,16.7,0.062044506,13,57.4562,OUT046,1997,948.0992,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDL56,12.857645184136183,0.220225608,6,85.6198,OUT019,1985,87.2198,4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDS49,9.0,0.079794329,3,80.1644,OUT017,2007,1178.466,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT32,12.857645184136183,0.114916546,6,188.4214,OUT019,1985,565.2642,4,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCX42,6.36,0.00597362,9,164.5526,OUT013,1987,2137.8838,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX26,17.7,0.146973462,4,184.1292,OUT010,1998,547.2876,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDN02,16.5,0.07376631,3,208.5638,OUT013,1987,2691.8294,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDJ40,12.857645184136183,0.049349121,5,108.6912,OUT027,1985,3057.3536,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDU13,12.857645184136183,0.328390948,3,146.0418,OUT019,1985,588.5672,4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
DRE27,11.85,0.13267058,4,96.4726,OUT046,1997,978.726,8,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS27,10.195,0.012455787,10,197.511,OUT035,2004,2356.932,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDU44,12.857645184136183,0.058142797,6,162.1552,OUT027,1985,3086.6488,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DRM59,12.857645184136183,0.006289291,7,153.2998,OUT019,1985,461.3994,4,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDT08,13.65,0.04929502,6,150.505,OUT049,1999,2696.49,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL46,20.35,0.054362695,13,117.9466,OUT017,2007,1649.8524,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCV30,20.2,0.110356797,9,62.051,OUT010,1998,126.502,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
FDP51,13.85,0.08527498800000001,10,119.6124,OUT046,1997,2014.7108,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDA51,8.05,0.164542555,4,112.2518,OUT013,1987,1707.777,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDM46,7.365,0.160292264,13,94.712,OUT045,2002,932.12,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDK02,12.5,0.112859454,3,118.344,OUT017,2007,2157.192,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ57,7.42,0.021569566,12,184.8582,OUT035,2004,4643.955,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDJ45,12.857645184136183,0.073055148,12,33.7216,OUT027,1985,1280.9992,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NCB31,6.235,0.119345629,9,261.991,OUT017,2007,2366.919,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ03,12.35,0.072334667,4,49.1692,OUT013,1987,886.8456,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT50,6.75,0.108148913,4,95.6752,OUT013,1987,958.752,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCY41,16.75,0.07585337,8,36.8532,OUT049,1999,1150.5024,9,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDJ60,19.35,0.062655235,0,163.3184,OUT045,2002,2641.8944,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDZ35,9.6,0.022278477,1,102.499,OUT046,1997,1547.985,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS21,19.85,0.020961192,13,62.0194,OUT018,2009,619.194,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDM52,15.1,0.025993423,5,147.4076,OUT046,1997,2808.3444,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ08,12.857645184136183,0.018838681,6,62.9536,OUT027,1985,2266.3832,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
